xcoord,ycoord
25.59203495,-33.87730789
25.57847394,-33.87295484
25.61530438,-33.81024765
25.58567327,-33.86684832
25.56309244,-33.88816783
25.56975642,-33.86671693
25.5684162,-33.85787958
25.55459136,-33.86107402
25.43776569,-33.85474083
25.56152952,-33.83351397
25.5470236,-33.88262435
25.50833751,-33.8962264
25.53208485,-33.86419912
25.51319345,-33.8713935
25.49970262,-33.87666391
25.49542788,-33.84132386
25.50335921,-33.85770257
25.46587934,-33.87574181
25.47044229,-33.94847484
25.32845366,-33.91281951
25.47656515,-33.82087841
25.38781309,-33.83224489
25.38923487,-33.82401862
25.40982594,-33.81552848
25.32656818,-33.7726162
25.40712019,-33.79425931
25.38032041,-33.7981142
25.38837504,-33.76848113
25.37248278,-33.73714018
25.3914234,-33.742954
25.43991333,-33.72301284
25.48439846,-33.78948825
25.5696235,-33.67906549
25.56858827,-33.77946786
25.58465747,-33.79030231
25.60088682,-33.79735372
25.58132701,-33.80419366
25.59234327,-33.80996279
25.59995118,-33.82476756
25.6442556,-33.81728549
17.13212887,-28.6038953
16.7600222,-28.76933205
17.2648319,-29.2275441
17.00221941,-29.36960747
18.31543129,-29.26863786
17.67256782,-28.95188624
17.90266188,-29.17612463
18.29543291,-29.72416206
17.8895099,-29.63032692
17.85777426,-29.53576887
17.7248983,-29.85914078
17.29908956,-29.67812305
17.65953198,-29.58092975
17.62274469,-30.21441425
17.89166984,-30.66657288
17.94926463,-30.38019958
18.60114971,-30.23227728
19.77333622,-31.43836423
19.76475928,-31.46939409
20.39575077,-30.42323201
19.79603996,-31.81423072
19.43343728,-30.87878277
20.91896252,-31.35467136
21.54698498,-31.88864531
21.09860658,-31.66573179
20.38855509,-32.49008918
19.49280414,-28.87497877
19.34964413,-29.06333439
19.10239406,-29.02545503
19.24033832,-29.65199156
23.96911991,-31.41241828
23.14236983,-31.41655944
23.1441867,-31.41452511
23.07621227,-31.17219819
24.86701879,-31.10960072
25.24600094,-31.0773883
25.1250452,-30.7210363
24.91777462,-30.59290736
25.09392365,-30.72344392
25.26087896,-30.78425004
24.0288969,-30.6458685
24.02954695,-30.65429443
24.02735299,-30.6716174
24.02338025,-30.66001351
24.01513022,-30.6302375
24.35241079,-30.95432136
23.40766005,-30.29009473
23.62725992,-30.65378003
22.15984842,-30.94580849
22.12219155,-30.95525282
22.59337672,-30.60826325
21.72184954,-30.48560734
24.35592481,-30.36963098
24.67982564,-30.07265831
24.71682793,-30.15700616
24.427613,-30.25040867
23.64791589,-29.75819163
24.00863299,-29.60486628
24.1003512,-29.61859179
24.10682437,-29.61594801
22.72389493,-29.65938441
22.73107336,-29.66594481
22.9575668,-29.39928587
22.44279862,-29.7053979
22.51237876,-29.56631715
23.03865008,-28.7096017
23.72528986,-28.94342631
23.75139209,-29.1425986
23.8247228,-29.01097111
23.71199581,-29.0364708
24.13348538,-29.11019834
22.86434816,-28.94119438
20.40758122,-28.73887948
20.54203354,-28.71262876
20.55464577,-28.80890164
20.75488724,-28.83679471
21.03184573,-28.80629899
20.9529222,-28.69503367
20.73976087,-28.65711418
21.08850638,-28.62110591
20.57399556,-29.35718344
20.15637542,-28.59325538
21.55731046,-29.30392098
21.83297605,-28.55644893
21.94594948,-28.90980009
22.01643681,-28.80119382
23.11021351,-28.2895229
23.05984788,-28.32088631
23.26429667,-28.13874879
23.03423751,-28.31813171
23.12638788,-28.31479584
22.33947009,-27.92933165
23.16438258,-28.47181754
23.57763769,-28.21434128
23.63812752,-28.0909849
23.48708068,-28.23452462
23.64532336,-28.3923298
21.20500893,-28.47551872
21.21337738,-28.45977737
21.21162493,-28.46666364
21.22896022,-28.459722
21.27332308,-28.48169558
21.21393553,-28.43467473
21.23045789,-28.45192477
21.23567849,-28.43461842
21.56381962,-28.35202359
21.2138094,-28.45269428
21.12844681,-27.57672468
21.26756348,-28.57583137
21.21727609,-28.38451264
21.49125616,-28.49046732
21.2003866,-28.4470008
20.3351642,-26.17523466
24.64281805,-28.61928575
24.72244854,-28.66699671
24.74336679,-28.69599329
24.73586746,-28.70757215
24.71739434,-28.70036373
24.72897997,-28.70111785
24.71686048,-28.70500253
24.72712989,-28.73305705
24.71118274,-28.71234294
24.72286076,-28.71192646
24.72399441,-28.71706665
24.7359234,-28.71403729
24.7452195,-28.71710421
24.759445,-28.71698542
24.70623459,-28.72121374
24.69774751,-28.71049714
24.71670898,-28.72609749
24.74092891,-28.72865411
24.73634898,-28.72200283
24.75465146,-28.73967918
24.78458165,-28.73397846
24.7666744,-28.77134814
24.75774906,-28.75747796
24.7339437,-28.75078685
24.77235163,-28.80431244
24.67706935,-28.89236705
24.37957611,-28.77021886
24.80711946,-28.57758298
24.70265929,-28.58181464
24.70526627,-28.688857
24.7069991,-28.73306065
24.66972016,-28.71264972
24.74938215,-28.72784136
24.50053887,-28.53151169
24.57060365,-28.49824594
24.4791031,-28.59796204
24.67645478,-28.3721244
24.50019756,-28.34495151
24.10021767,-28.13491384
24.31801682,-28.42282373
24.85697983,-28.13688021
24.87789275,-28.14465276
24.84839164,-28.128658
24.86132533,-28.11240129
24.77889134,-28.16823364
24.68796913,-27.8023485
24.68818147,-27.78313306
24.74142677,-27.75898098
24.73318179,-27.68875504
24.80385459,-27.74013328
24.89774159,-27.75550679
24.81622294,-27.91401684
24.83081332,-27.88949771
24.74784523,-27.85850009
24.79718549,-27.95708205
23.13372286,-26.31930786
23.37338769,-26.73005623
22.98317549,-26.63239549
22.54870262,-26.85611487
23.11176187,-27.09150437
23.26389893,-27.01548776
23.51306156,-27.16028774
23.55900856,-26.92042759
23.80041234,-27.01015139
23.91327356,-26.94461442
23.98242365,-27.00729755
23.92912552,-27.0870083
23.84108654,-27.23430595
23.72735312,-27.34054551
23.69292753,-27.4655129
23.44041796,-27.45247405
23.39231021,-27.43881499
23.48793973,-27.39943216
23.52947401,-27.369742
23.47770635,-27.36139243
23.44023451,-27.38118599
23.20090455,-27.22404262
23.28775054,-27.29484999
23.35609158,-27.36359282
23.3204392,-27.3314656
23.60028509,-27.67692131
23.43754926,-27.33831061
23.46867729,-27.44998227
23.37588038,-27.32432548
23.05791996,-27.67558994
22.90716057,-27.59140836
22.74969778,-27.95255039
22.75531427,-27.91387491
22.85693269,-27.74180393
23.01940647,-27.80715144
23.07812632,-27.54565567
24.73474333,-29.68227006
24.75773731,-29.11931138
25.09409343,-29.14227614
24.94286685,-29.37205152
25.29016529,-29.40938133
25.41036001,-29.12687028
26.0917737,-29.64086027
25.91716361,-30.02916266
26.13317008,-30.46217567
25.35162962,-30.42042112
25.38569459,-30.13736757
25.43206727,-29.76408466
25.56030304,-29.5043227
25.89542269,-29.7498587
27.10981067,-30.28524975
26.59285367,-30.44990497
27.15928443,-30.31553486
26.75822047,-30.12201295
27.11212631,-30.34758576
26.41579857,-29.95885862
26.48227339,-28.6917684
26.38164804,-28.65669831
26.75668571,-28.72620825
27.10036232,-28.60702576
27.00170459,-28.533601
26.87939434,-28.3900498
26.69469156,-28.40707678
26.69670011,-28.42708124
26.70815026,-28.41398669
26.4570613,-28.68699299
25.68182959,-28.5551735
25.21720624,-28.54368274
25.22012985,-28.61478205
25.24102536,-28.12449878
26.13915204,-28.30838471
26.14210403,-28.30133102
26.1491784,-28.30725181
26.15766606,-28.27462694
26.02448968,-28.15879467
25.93009013,-27.8411519
25.91751462,-27.8396322
25.67079943,-27.80651983
27.20188228,-28.23911618
27.08622233,-28.01249252
27.05066756,-27.96903068
26.95743512,-28.16603708
26.8884771,-28.12388413
26.89306669,-28.14788728
26.88350812,-28.14522189
26.87695781,-28.04460383
26.79997424,-28.15599019
26.86813222,-27.74766555
26.83691007,-28.01000093
26.80717089,-27.96311597
26.86945143,-27.96151557
26.82261686,-27.97221017
26.84882342,-27.96154929
26.82261973,-27.95886125
26.83858668,-27.95812569
26.76920287,-27.85236964
26.66045712,-27.78026826
26.75881385,-27.85899553
26.77777984,-27.8643467
26.74332133,-27.86237998
26.82380658,-27.98129553
26.60673884,-28.15466535
26.81313697,-27.937405
26.79783466,-27.96434155
26.75831474,-27.95446075
26.78706837,-27.94899458
26.79042892,-27.96259783
26.78128296,-27.97497213
26.79402264,-27.97560163
26.75667226,-27.99514415
26.71237106,-27.99634903
26.72621451,-27.96617834
26.60424462,-27.93107756
26.66601975,-27.7495656
26.37040379,-27.82762745
26.41773722,-27.84029074
26.37854992,-27.82717391
26.36514025,-27.81755558
26.6487853,-27.38800021
26.6535544,-27.38186585
26.6594679,-27.38713432
26.58482549,-27.27086084
26.65761228,-27.36564693
26.41626749,-27.66755772
26.63811094,-27.3642019
26.6200957,-27.38570199
27.56464598,-28.66956401
27.42171013,-28.68177298
27.52149086,-28.49606363
27.61007453,-28.33967356
27.64093387,-28.34058217
27.64297699,-28.32526889
27.63066469,-28.34619502
27.56509034,-28.89997471
27.61497158,-28.97325702
27.87647462,-28.88251294
27.55492511,-28.90770538
27.88523035,-28.90639765
27.87313514,-28.90501833
27.88387489,-28.89797031
27.85753262,-28.75029683
27.87272031,-28.89328172
27.86592081,-28.90013816
28.32478257,-28.20666368
28.32718667,-28.21081758
28.33742632,-28.22483059
28.33739739,-28.19261864
28.33330102,-28.19340488
28.31874687,-28.19411108
28.32606131,-28.19219535
28.32077937,-28.21662742
28.30826561,-28.22066804
28.30148893,-28.2697616
28.52696218,-28.22906035
28.16231705,-28.64800167
28.19150114,-28.62188722
28.25057341,-28.47103358
27.94943775,-28.42226684
28.29315035,-28.23318055
28.03860357,-28.33515933
28.18653501,-28.23060887
28.3567139,-28.17023495
28.4897854,-28.55326631
28.1328014,-27.69140054
28.1313871,-27.65873871
27.92432757,-27.74643823
28.04034911,-27.93668481
27.98860393,-28.07334211
28.5177888,-27.67023686
28.34628233,-27.89740028
28.44827131,-27.80191557
28.58652249,-27.88146504
29.01275104,-28.18003562
28.82275927,-28.42844371
28.77108865,-28.31472088
29.11599374,-28.24225204
29.09540622,-28.24209568
29.21663982,-28.28326963
28.79258582,-28.55033205
28.77883192,-28.54703916
28.76815374,-28.55151992
28.77137679,-28.58165531
28.71138075,-28.57816598
28.79221497,-28.5869067
28.79304436,-28.56925343
28.81544026,-28.564197
28.77893227,-28.66183134
28.81994771,-28.60208411
28.82126355,-28.58181072
28.83607619,-28.56831497
28.90675096,-28.58204507
28.85229507,-28.69760647
28.89952078,-28.62727938
29.05376998,-28.31544886
28.8469699,-28.55534937
28.85937784,-28.53739616
28.80700853,-28.55160782
28.82686344,-28.5520742
28.81649306,-28.52670216
28.79274646,-28.52412078
28.81172825,-28.51904251
28.85104956,-28.53375501
28.88355961,-28.55345508
28.9218242,-28.49117951
28.82879628,-28.52860843
28.85324601,-28.4867281
28.88187528,-28.53308552
29.56590438,-27.67359462
29.26646737,-27.47961578
29.12914826,-27.44304123
29.17597204,-27.41526291
29.27054299,-27.87132242
28.97356793,-27.84101544
28.91424579,-27.63477258
29.35387177,-27.42205434
27.05257476,-29.27796673
27.24182643,-29.39702192
27.51789936,-29.1374658
27.44518105,-29.14537449
27.47050467,-29.16812855
27.46350923,-29.16362193
27.44041425,-29.18838242
27.15646988,-29.11745004
27.19798271,-28.92158577
27.54798005,-27.94292116
27.44645635,-27.86269422
27.22812402,-27.62978745
27.19723257,-27.6259105
27.18423425,-27.62804414
27.18680437,-27.63492304
27.15947812,-27.55785016
27.18087668,-27.64367178
27.19111718,-27.64364891
27.19018864,-27.65430428
27.20913219,-27.63195071
27.19332555,-27.6513759
27.20060107,-27.66323415
27.17154958,-27.64537566
27.20583379,-27.65148182
27.23517672,-27.66283083
27.24688951,-27.6289477
26.83103979,-27.22917107
26.95271902,-27.18073175
26.95681904,-27.1979576
27.15196142,-27.06313385
26.71488894,-27.07460597
26.98295465,-27.35073494
27.92766581,-27.30000362
27.97636451,-27.28775383
27.97142961,-27.26062561
27.9819326,-27.27281564
27.98163971,-27.25680125
27.49199082,-26.92143227
27.63266081,-26.90742968
27.48399287,-27.34010936
27.48471174,-26.92156058
27.47660745,-26.91702831
27.47572499,-26.92743133
27.46078723,-26.9050835
27.46242294,-26.92817518
27.38189616,-26.95043897
27.45562588,-26.96449758
27.59933871,-27.20953834
27.58059936,-27.23830332
27.71700966,-27.7040524
27.8294747,-26.92071563
27.85458626,-26.86105842
28.06933047,-26.89694724
28.07453626,-26.89839293
28.18149954,-27.01146889
27.87592071,-26.8494322
27.86249984,-26.82472892
27.86230223,-26.84525337
27.85563488,-26.83982294
27.85421693,-26.84883578
27.84214825,-26.84531302
27.84593057,-26.83799695
27.87897464,-26.86690045
27.76937524,-26.81427114
27.81311467,-26.81390113
27.82527942,-26.79921744
27.82717881,-26.81975198
27.89656041,-26.77768292
27.95977209,-26.77186236
28.00978451,-26.88901915
27.88522892,-26.85152339
28.7927656,-27.22083989
28.51882182,-27.2560892
28.62577593,-27.01781386
28.39580703,-27.14082196
28.51952243,-27.28025558
28.51137116,-27.26868214
28.51284252,-27.2720461
28.47835849,-27.4731053
28.62425528,-27.02549774
26.23203849,-29.1300808
26.23111936,-29.14106138
26.22805817,-29.15192942
26.24731167,-29.15573074
26.23902878,-29.16408666
26.25175035,-29.17191971
26.24950595,-29.18528673
26.27192526,-29.15615015
26.22230233,-29.19675623
26.23456524,-29.21096146
26.2611434,-29.18721462
26.26164983,-29.21294198
26.23821019,-29.18141847
26.2363783,-29.19336594
26.22730558,-29.18179852
26.25008511,-29.14171129
26.46979353,-29.18045661
26.13133123,-29.30295379
26.21033538,-29.15571719
26.20790562,-29.09001614
26.25676184,-29.08484
26.15765089,-29.0971808
26.18209871,-29.11003859
26.19691552,-29.14636074
26.17488509,-29.15069507
26.17822888,-29.1257644
26.61483578,-29.17712956
26.66559827,-29.19738144
26.69333037,-29.22032476
26.72521789,-29.21564198
26.71531589,-29.2341927
26.71072897,-29.25254577
26.7439797,-29.25442477
26.70551299,-29.2784262
26.72238006,-29.27624312
26.68209142,-29.25187099
26.68182193,-29.2718111
26.73849735,-29.28259076
26.88281162,-29.23927429
26.80595834,-29.19407942
26.85158206,-29.07489517
26.83421412,-29.15693994
26.70110127,-29.47416863
26.11813622,-28.90982564
26.27447731,-29.16759491
26.2899168,-29.19287428
26.30174454,-29.10052133
25.93138159,-29.05808192
26.83400609,-29.18182696
26.94518784,-29.84502317
30.4744927,-30.14373936
30.54707723,-30.18606895
30.59373677,-30.15958912
30.44716355,-30.2246278
30.44852109,-30.29332822
30.57229335,-30.31831309
30.62685537,-30.43518938
30.65003761,-30.36675627
30.62471441,-30.38184148
30.69202312,-30.35364311
30.68975536,-30.31966214
30.65666517,-30.29737505
30.6703924,-30.30052298
30.7155579,-30.27299851
30.73840116,-30.28531877
30.72834402,-30.24435371
30.69869372,-30.25079181
30.67424715,-30.18112134
30.6394767,-30.21885967
30.25482916,-30.58886878
30.232799,-30.5430418
30.15526409,-30.50202808
30.11103339,-30.44535603
30.35938676,-30.59790728
30.29410482,-30.40967105
30.39697082,-30.37989053
30.47339473,-30.35764484
30.50965649,-30.42718887
30.58481235,-30.50201547
30.55007542,-30.51587946
30.36780305,-30.46800027
30.38421088,-30.54610002
30.43534296,-30.53030949
30.56747875,-30.46962888
30.47949026,-30.51813036
30.59793774,-30.53452865
30.57514863,-30.5414921
30.6127151,-30.50327935
30.58803417,-30.51964236
30.0414248,-30.53080608
30.04244604,-30.5991688
29.88652861,-30.58138569
29.887698,-30.65018332
29.98775653,-30.76651985
29.86672504,-30.69273813
29.71629179,-30.59632037
29.80658758,-30.639173
29.75511804,-30.68300878
29.96722275,-30.69797498
30.18541505,-30.99724265
30.33115046,-30.88486723
30.38292464,-30.79921451
30.36176095,-30.6177352
30.33246234,-30.80324165
30.33582778,-30.84752829
30.27106819,-30.90211332
30.20277423,-30.89205209
30.26536479,-30.93943876
30.21644846,-30.95484141
30.23975991,-30.98087251
30.43637971,-30.7206585
30.54000055,-30.57907237
30.41707346,-30.65322708
30.48052429,-30.64066451
30.49365112,-30.68316314
30.41826576,-30.74293619
30.44011294,-30.74842601
30.38850019,-30.83480269
30.39774236,-30.75541007
30.37086854,-30.72239777
30.3494575,-30.73340963
30.4045073,-30.73219322
30.34691987,-30.75712529
30.31853374,-30.77589366
30.34702511,-30.79183289
30.31217858,-30.80930762
30.34034472,-30.81345785
30.27088072,-30.84272155
30.12515395,-30.86585968
30.15072502,-30.79868644
30.22091523,-30.77794446
30.12312501,-30.80033153
30.23192783,-30.67751035
30.09013614,-30.73681706
30.05136789,-30.8069124
30.40644118,-29.32897105
30.57956169,-29.34378102
30.74680488,-29.25128457
30.84125361,-29.32049828
30.88077444,-29.3919505
30.64551306,-29.56077329
30.63342227,-29.42186028
30.70379946,-29.55369462
30.51825438,-29.39379411
30.46650115,-29.50746311
30.7049039,-29.48046822
30.56638861,-29.47826827
30.6444106,-29.51930508
30.70879911,-29.34848397
30.23200623,-29.50031758
30.21462411,-29.48217272
29.94675156,-29.42890838
30.12034369,-29.36535273
30.21942905,-29.3797843
30.29478905,-29.46350892
30.25191384,-29.55809066
30.19521007,-29.58380302
30.13730878,-29.54478704
30.18538396,-29.56858398
30.17629381,-29.56520103
30.23172273,-29.50702444
30.06887043,-29.09826794
29.80454322,-29.28892106
30.0123244,-29.22190574
30.24245651,-29.11750763
30.08331505,-29.21961309
29.59679373,-29.49836153
29.80458809,-29.61240064
29.84635723,-29.66203016
29.94587777,-29.62746093
30.30148679,-29.61531147
30.26652482,-29.60648085
30.20957497,-29.6280525
30.22618804,-29.65208861
30.24459466,-29.68340657
30.20347861,-29.70768185
30.14343874,-29.70999641
30.1105322,-29.6747407
30.14990077,-29.64848665
30.31849694,-29.68114424
30.28573707,-29.69204013
30.28821493,-29.64782859
30.36981352,-29.66578592
30.32272331,-29.70885458
30.33855417,-29.66951341
30.32232809,-29.66341093
30.34280937,-29.68478008
30.40410784,-29.70381189
30.35346559,-29.65294614
30.29404218,-29.63814473
30.31574916,-29.65363705
30.33380607,-29.65016612
30.348396,-29.63735734
30.38386077,-29.64749423
30.3530464,-29.56810187
30.33476483,-29.60651707
30.37440361,-29.61201274
30.39275091,-29.54831503
30.43252301,-29.55768578
30.41824253,-29.5434273
30.3977051,-29.56222043
30.38784404,-29.58255265
30.39726709,-29.60742511
30.42144489,-29.58137425
30.42387782,-29.59994915
30.40832609,-29.64286072
30.45002104,-29.66321016
30.47677544,-29.60908714
30.03566743,-29.75912091
30.56069767,-29.57935106
30.62208673,-29.59865034
30.52243994,-29.70023958
30.51961073,-29.85921573
30.59887927,-29.63483117
30.57542645,-29.99230475
30.56982219,-30.08493184
30.23362828,-29.84844905
30.25238628,-29.87847416
30.28029,-29.761851
30.39556315,-29.91169845
30.44246602,-30.06455385
30.19625786,-29.91283864
30.24259547,-29.90393958
29.59671659,-28.77933927
29.35890256,-28.86101115
29.24148658,-28.95710825
29.21316636,-28.81755752
29.06798244,-28.83416195
28.96459299,-28.7230989
29.06521282,-28.71282894
29.14718038,-28.7288415
29.11573037,-28.67600746
29.10159311,-28.63139329
29.48236042,-28.61214398
29.35363338,-28.7620672
29.32656356,-28.52542322
29.43718065,-28.96291696
29.33320447,-28.69290801
29.51765918,-29.0810553
29.54953043,-28.97572461
29.59144763,-28.9880012
29.60385494,-28.92467619
29.65372779,-28.90987995
29.68761455,-28.96696658
29.63730318,-29.07547716
29.77602739,-29.03422574
29.7815966,-29.05186232
29.87021115,-29.0027851
29.7770978,-29.17063698
29.51285483,-29.21627753
29.69001968,-29.13482264
29.70035761,-29.07518838
29.73881452,-29.04666376
29.74826319,-29.09893124
29.82332166,-29.01686754
29.80277438,-28.92352689
29.8439022,-28.80243711
29.98218725,-28.7846446
30.0571889,-28.94444009
30.18056583,-28.8436606
29.95847373,-29.01594645
29.92887877,-28.61746855
29.92607262,-28.60046547
29.91287243,-28.60985178
29.92057221,-28.65653957
29.9105505,-28.62844052
29.89231763,-28.62326159
29.98288611,-28.5792149
29.8594643,-28.66314495
29.83129237,-28.58067704
29.79877803,-28.57229903
29.6706346,-28.65926233
29.77758078,-28.54973372
29.73450669,-28.60596744
29.87569474,-28.45263048
29.73869123,-28.44509809
29.73550464,-28.42105022
29.75887591,-28.34554972
29.74166078,-28.3985258
29.66368757,-28.33990383
29.83765824,-28.61186178
29.82046775,-28.55061951
29.87935769,-28.53991434
29.90042563,-28.35749914
29.90664062,-28.29646802
29.78342994,-28.67233925
29.59472949,-28.40322101
29.87722049,-28.58465288
30.06803703,-28.62226969
30.14742837,-28.6965787
30.20855907,-28.63860785
30.10629409,-28.49840856
30.18972055,-28.48126645
30.16248497,-28.46906242
30.21998393,-28.42979163
30.27037078,-28.46145384
30.28505092,-28.49821195
30.26861807,-28.27183303
30.20840998,-28.15539147
30.15916847,-28.2012666
30.23522349,-28.17377361
30.33389585,-28.15673382
30.3946374,-28.06751007
30.07359682,-28.21640524
30.72617883,-28.55925342
30.71165894,-28.42586077
30.86869798,-28.38905127
30.94830699,-28.25275176
30.86492557,-28.24949572
30.80688458,-28.20277251
30.76513201,-28.15955776
30.75311126,-28.24812669
30.69157657,-28.31787369
30.59827216,-28.32753165
30.66784833,-28.25069356
30.56497897,-28.24987811
30.63726751,-28.17995802
30.65543913,-28.2093871
30.57535702,-28.1521248
30.60142209,-28.04794114
30.63832635,-27.96824476
30.31781219,-28.56752204
30.35415097,-28.62338326
30.35443226,-28.69538916
30.44551553,-28.70114782
30.39941132,-28.77815495
30.30498978,-28.75632016
30.36124981,-28.82465611
30.4148943,-28.86951929
30.33095178,-28.88559328
30.48291346,-28.81923049
30.51674174,-28.85684525
30.42358517,-28.40048565
30.60698394,-28.78612055
30.5297432,-28.72104838
30.60338216,-28.67814047
30.54789759,-28.6064153
30.46196509,-28.582202
30.5837273,-28.50309521
30.88923975,-29.21955247
30.81600227,-29.15760279
30.75998678,-29.1829009
30.82178083,-29.07924414
30.84011621,-29.00558253
30.87371047,-28.82033527
30.63237604,-29.07509225
30.42841771,-28.94480271
30.59126739,-29.05645216
30.54699908,-29.16742503
30.42504568,-29.05996
30.70549983,-28.82831961
30.7207384,-29.13985963
30.65886304,-28.92746194
29.83752568,-27.60735935
29.93571774,-27.71799771
29.90700158,-27.7761679
29.92982312,-27.7376154
29.96775249,-27.73265602
30.12206668,-27.74443519
30.18983692,-27.75234494
30.15451616,-27.77722252
30.18219352,-27.78420994
30.15558675,-27.78477151
30.12548323,-27.79144747
30.11094365,-27.77243426
30.12036434,-27.78223372
30.08194435,-27.76707716
30.08391369,-27.80904201
30.08135186,-27.79003936
30.11163494,-27.79149796
30.09554336,-27.78198392
30.06283655,-27.78101978
30.02512481,-27.73643834
29.85848582,-27.8743049
30.02407377,-27.75818163
30.03388828,-27.74317564
30.03858923,-27.75195613
29.92619364,-27.76478159
30.05178745,-27.73935145
30.05998682,-27.75843616
30.04616698,-27.75805305
30.0637869,-27.76833585
30.14012513,-27.7754326
30.07048921,-27.72442194
30.14906123,-27.7958084
30.16283849,-27.74068866
29.97519651,-27.7662287
30.45936054,-27.50399824
30.31659386,-27.68182763
30.38053699,-27.80986788
30.0913431,-27.49831638
30.19161798,-27.62623396
30.48619605,-27.75354683
29.87438268,-28.06012179
30.04417881,-28.02834665
30.11390041,-28.08524924
30.22420396,-28.01640515
30.15366944,-27.863976
30.23904102,-27.94219818
30.16602191,-27.96189008
30.25039844,-27.84123685
30.18274345,-27.82464324
30.1004364,-27.84302481
30.18928847,-27.91320038
30.11892937,-27.91250215
30.24761221,-27.89458916
30.65037657,-27.43080352
30.93751005,-27.38103778
30.81712917,-27.43298132
30.96513572,-27.37518138
30.99953198,-27.44738088
31.08394514,-27.41923384
30.86761829,-27.56395435
30.88055522,-27.39018907
31.52875714,-27.56727623
31.57714803,-27.35252319
31.19305397,-27.36042956
31.38617078,-27.30235178
31.28099293,-27.26677335
31.27225701,-27.40396096
31.44365044,-27.31478969
31.40530519,-27.37433493
31.5400396,-27.38380357
31.58160306,-27.35309478
31.61753274,-27.37565068
31.31296469,-27.31989816
31.52479428,-27.33657039
31.85500801,-27.46455393
31.48363435,-27.38449978
31.17742623,-27.56863174
31.39919754,-27.74223492
31.27540932,-27.76322236
31.16047735,-27.9490941
31.04315187,-27.82996741
31.11412631,-27.70399193
30.92354339,-27.69434034
30.75229538,-27.71207932
30.73375336,-27.76986966
30.82418333,-27.77966179
30.81912558,-27.78232482
30.80811439,-27.97476343
30.87488942,-27.85681352
30.79280169,-28.09089107
30.69930332,-28.09345737
30.72640637,-28.01481372
30.66698052,-28.02011005
30.73191721,-27.99330395
30.72263518,-27.96204943
30.69586126,-27.9740441
30.74140257,-28.0430905
30.69176408,-27.80127213
31.91364705,-27.73796074
31.92141128,-27.87316408
31.81885959,-27.68686127
31.70859955,-27.95428577
31.80746466,-27.80942422
31.77363868,-27.96139016
31.89425089,-27.96193842
31.83461444,-27.98221782
31.64942393,-27.95458173
31.76288065,-28.05242263
31.7543717,-28.14536207
31.66157479,-28.11463118
31.61340142,-28.03609221
31.55423688,-28.04838058
31.51738481,-27.97581973
31.64426985,-27.86204238
31.57405282,-27.82351151
31.69270969,-27.8021308
31.64881751,-27.90567276
31.71924651,-27.8803451
31.56776006,-27.89968018
31.45742249,-27.92758763
31.4399326,-28.00345204
31.38564659,-27.96075176
31.28600921,-28.06876113
31.44893765,-28.08021261
31.35960056,-28.09852497
31.56456293,-28.15523737
31.51964638,-28.20340683
31.39385535,-28.2282111
31.38203085,-28.17327185
31.41094916,-28.2616209
31.4237541,-28.28664129
31.13380229,-28.13948656
31.59486757,-28.30160434
31.66748614,-28.27759223
31.12166972,-28.37462584
31.31479289,-28.28786566
31.43481394,-28.33030685
31.4182941,-28.31633438
31.48671699,-28.30980067
31.38897498,-28.3874217
31.44533924,-28.29133281
31.25470753,-28.33584805
31.52042101,-28.38044835
32.73687799,-26.98487607
32.58434792,-27.64176053
32.63418801,-27.43957319
32.82010514,-27.08195425
32.55754261,-27.36606199
32.3194006,-27.06977427
32.43930437,-27.48510077
32.71501693,-27.28495166
32.35378617,-26.95646211
32.85824892,-26.93602587
32.66904663,-27.0424182
32.66173399,-26.92035822
32.29801495,-27.16960758
32.27276933,-27.32999554
32.41015461,-27.33766717
32.46381642,-27.18309308
32.75742617,-26.92085051
32.52126702,-27.00135013
32.09039741,-27.76758051
32.07271765,-27.51994008
32.36345629,-27.5751988
32.21389957,-27.54246053
32.1825002,-27.47931192
32.19775773,-27.40353426
32.06767584,-27.44751744
32.05716983,-27.38961929
32.05538414,-27.28895782
32.17427745,-27.22386286
32.08578396,-27.13724794
32.19039513,-27.10859471
32.24859548,-27.02797421
32.0071989,-27.16505686
32.05554768,-26.88422876
32.22142246,-26.89510998
32.1760395,-26.9815496
32.04678259,-27.02056376
32.15222674,-27.33915949
32.1926579,-27.65675361
32.14243248,-28.43369723
32.14129679,-28.4354923
32.37629505,-28.33118724
32.33540767,-28.44431212
32.25568437,-28.41764382
32.1696554,-28.37991003
32.21556206,-28.17855598
32.31909122,-28.16398864
32.46867653,-28.17373335
32.28216881,-28.19118198
32.26163895,-28.23147349
32.21721295,-28.26955496
32.1323176,-28.39243551
32.08467838,-28.39902522
32.03150684,-28.33887587
32.18714661,-28.32477988
32.14169826,-28.27086799
32.08756284,-28.29512709
32.10384938,-28.19491358
32.15932488,-28.43825108
32.47354229,-27.70968099
32.3806668,-27.77660489
32.44723209,-27.79519945
32.51385398,-27.95479929
32.25071857,-27.94520991
32.04732994,-27.96064472
32.16758456,-27.99632625
31.92227373,-28.2450013
32.0370495,-28.01567919
31.94559266,-28.06892284
31.90817349,-28.12132768
31.87177907,-28.15738602
31.8343345,-28.12417952
32.35117264,-28.54509642
32.07860843,-28.61662657
32.18205799,-28.65014488
32.21296126,-28.54894452
32.17199807,-28.70057578
32.1428773,-28.74943498
31.97114997,-28.61816822
